Time: 4.83, Decolonized Patient: 973812141
Time: 4771.39, Decolonized Patient: 1479046030
Time: 4771.59, Decolonized Patient: 1393490234
Time: 4771.73, Decolonized Patient: 1422726019
Time: 4772.06, Decolonized Patient: 2059559893
Time: 4772.62, Decolonized Patient: 154252372
Time: 4772.68, Decolonized Patient: 145435059
Time: 4773.97, Decolonized Patient: 2035786369
Time: 4774.13, Decolonized Patient: 761577001
Time: 4774.32, Decolonized Patient: 934460720
Time: 4774.36, Decolonized Patient: 141410674
Time: 4774.42, Decolonized Patient: 1987484294
Time: 4774.60, Decolonized Patient: 2014557919
Time: 4775.17, Decolonized Patient: 1157109025
Time: 4776.74, Decolonized Patient: 1693371165
Time: 4776.95, Decolonized Patient: 1082727899
Time: 4778.18, Decolonized Patient: 1178693297
Time: 4778.92, Decolonized Patient: 1547018358
Time: 4779.74, Decolonized Patient: 870408313
Time: 4781.69, Decolonized Patient: 543389528
Time: 4781.94, Decolonized Patient: 353791923
Time: 4782.10, Decolonized Patient: 1547318332
Time: 4782.42, Decolonized Patient: 299726241
Time: 4782.96, Decolonized Patient: 1585866815
Time: 4783.53, Decolonized Patient: 384361612
Time: 4784.15, Decolonized Patient: 870875943
Time: 4785.19, Decolonized Patient: 553202858
Time: 4785.52, Decolonized Patient: 1185794806
Time: 4785.76, Decolonized Patient: 1421909278
Time: 4785.92, Decolonized Patient: 98199937
Time: 4786.11, Decolonized Patient: 1242956337
Time: 4787.60, Decolonized Patient: 1938349845
Time: 4787.66, Decolonized Patient: 1365792248
Time: 4788.08, Decolonized Patient: 2051719412
Time: 4788.26, Decolonized Patient: 1280427288
Time: 4789.05, Decolonized Patient: 233743923
Time: 4789.79, Decolonized Patient: 24731484
Time: 4790.17, Decolonized Patient: 810458528
Time: 4792.02, Decolonized Patient: 1924131999
Time: 4792.31, Decolonized Patient: 1993873117
Time: 4792.38, Decolonized Patient: 2143245893
Time: 4792.59, Decolonized Patient: 1433524068
Time: 4792.88, Decolonized Patient: 906521974
Time: 4792.92, Decolonized Patient: 1721199706
Time: 4794.24, Decolonized Patient: 1996301550
Time: 4794.92, Decolonized Patient: 1316210275
Time: 4795.19, Decolonized Patient: 708760423
Time: 4795.75, Decolonized Patient: 916818766
Time: 4796.88, Decolonized Patient: 28661953
Time: 4797.59, Decolonized Patient: 806783183
Time: 4797.67, Decolonized Patient: 1755167423
Time: 4797.82, Decolonized Patient: 984632509
Time: 4797.89, Decolonized Patient: 1838021079
Time: 4798.50, Decolonized Patient: 1249541818
Time: 4799.32, Decolonized Patient: 279929188
Time: 4800.00, Decolonized Patient: 364302781
Time: 4800.20, Decolonized Patient: 1015002512
Time: 4800.34, Decolonized Patient: 1689410673
Time: 4800.84, Decolonized Patient: 1557508465
Time: 4801.40, Decolonized Patient: 2122644952
Time: 4801.83, Decolonized Patient: 1355314904
Time: 4803.10, Decolonized Patient: 1340923202
Time: 4804.01, Decolonized Patient: 678195913
Time: 4804.14, Decolonized Patient: 1208252596
Time: 4805.23, Decolonized Patient: 569230042
Time: 4808.51, Decolonized Patient: 1264833878
Time: 4809.49, Decolonized Patient: 263684516
Time: 4809.96, Decolonized Patient: 299207290
Time: 4810.80, Decolonized Patient: 951542201
Time: 4811.99, Decolonized Patient: 1079854148
Time: 4812.08, Decolonized Patient: 648133283
Time: 4812.52, Decolonized Patient: 1076943631
Time: 4813.63, Decolonized Patient: 625532076
Time: 4813.87, Decolonized Patient: 1844238770
Time: 4814.44, Decolonized Patient: 1320386299
Time: 4814.56, Decolonized Patient: 1603631246
Time: 4816.19, Decolonized Patient: 1423478765
Time: 4816.27, Decolonized Patient: 933105092
Time: 4816.65, Decolonized Patient: 1362089327
Time: 4816.85, Decolonized Patient: 442150577
Time: 4817.18, Decolonized Patient: 998869480
Time: 4817.31, Decolonized Patient: 675943408
Time: 4818.29, Decolonized Patient: 1393204677
Time: 4818.50, Decolonized Patient: 320306713
Time: 4818.57, Decolonized Patient: 50306269
Time: 4819.11, Decolonized Patient: 1612007754
Time: 4819.15, Decolonized Patient: 1322710679
Time: 4820.20, Decolonized Patient: 856387703
Time: 4821.21, Decolonized Patient: 1720339318
Time: 4821.28, Decolonized Patient: 1250241048
Time: 4821.47, Decolonized Patient: 839799362
Time: 4821.80, Decolonized Patient: 1410581328
Time: 4821.89, Decolonized Patient: 1019476642
Time: 4823.26, Decolonized Patient: 1335122591
Time: 4823.33, Decolonized Patient: 1678002325
Time: 4823.47, Decolonized Patient: 657233923
Time: 4823.47, Decolonized Patient: 1350114124
Time: 4824.31, Decolonized Patient: 1267681174
Time: 4824.71, Decolonized Patient: 1431582047
Time: 4825.14, Decolonized Patient: 244471640
Time: 4826.12, Decolonized Patient: 801170792
Time: 4826.38, Decolonized Patient: 1770716187
Time: 4826.53, Decolonized Patient: 614645900
Time: 4828.06, Decolonized Patient: 60314980
Time: 4829.20, Decolonized Patient: 869554961
Time: 4830.24, Decolonized Patient: 1199165112
Time: 4830.66, Decolonized Patient: 1019801011
Time: 4830.69, Decolonized Patient: 663721801
Time: 4830.89, Decolonized Patient: 1232658300
Time: 4831.06, Decolonized Patient: 1678186437
Time: 4831.07, Decolonized Patient: 832445313
Time: 4831.67, Decolonized Patient: 823821371
Time: 4831.97, Decolonized Patient: 227364650
Time: 4832.31, Decolonized Patient: 2096293426
Time: 4832.43, Decolonized Patient: 1962829980
Time: 4832.92, Decolonized Patient: 1880559375
Time: 4834.08, Decolonized Patient: 1875265271
Time: 4834.72, Decolonized Patient: 1019476642
Time: 4835.42, Decolonized Patient: 1170693474
Time: 4836.30, Decolonized Patient: 2133693133
Time: 4837.37, Decolonized Patient: 117254789
Time: 4838.06, Decolonized Patient: 660777801
Time: 4838.64, Decolonized Patient: 1132618287
Time: 4839.19, Decolonized Patient: 798788579
Time: 4839.79, Decolonized Patient: 1076487887
Time: 4840.08, Decolonized Patient: 1858719744
Time: 4840.81, Decolonized Patient: 1757322362
Time: 4840.87, Decolonized Patient: 2099428383
Time: 4841.47, Decolonized Patient: 925241081
Time: 4841.68, Decolonized Patient: 579245612
Time: 4842.50, Decolonized Patient: 1534743612
Time: 4843.24, Decolonized Patient: 2032984034
Time: 4845.52, Decolonized Patient: 2013325395
Time: 4845.53, Decolonized Patient: 1948653168
Time: 4847.85, Decolonized Patient: 1871658707
Time: 4848.21, Decolonized Patient: 2142890419
Time: 4848.70, Decolonized Patient: 1854084640
Time: 4851.61, Decolonized Patient: 2126945218
Time: 4852.97, Decolonized Patient: 201579636
Time: 4853.06, Decolonized Patient: 136735536
Time: 4853.22, Decolonized Patient: 1650930739
Time: 4853.43, Decolonized Patient: 860812642
Time: 4853.63, Decolonized Patient: 214967086
Time: 4854.47, Decolonized Patient: 160769598
Time: 4854.52, Decolonized Patient: 2098448037
Time: 4854.61, Decolonized Patient: 394517875
Time: 4855.46, Decolonized Patient: 583856721
Time: 4856.01, Decolonized Patient: 1735783428
Time: 4857.64, Decolonized Patient: 1926323101
Time: 4858.17, Decolonized Patient: 1645597042
Time: 4859.25, Decolonized Patient: 933602443
Time: 4859.46, Decolonized Patient: 1756703237
Time: 4861.52, Decolonized Patient: 873045419
Time: 4862.24, Decolonized Patient: 1522815775
Time: 4862.94, Decolonized Patient: 1804047572
Time: 4863.20, Decolonized Patient: 694638266
Time: 4863.55, Decolonized Patient: 1598670086
Time: 4863.61, Decolonized Patient: 1089342568
Time: 4865.99, Decolonized Patient: 6625179
Time: 4866.47, Decolonized Patient: 1627941148
Time: 4867.11, Decolonized Patient: 2141799875
Time: 4867.95, Decolonized Patient: 1442939268
Time: 4868.96, Decolonized Patient: 1345183844
Time: 4869.06, Decolonized Patient: 1654939387
Time: 4869.22, Decolonized Patient: 1661659479
Time: 4869.42, Decolonized Patient: 1751187086
Time: 4870.91, Decolonized Patient: 463346895
Time: 4871.60, Decolonized Patient: 2026693275
Time: 4872.84, Decolonized Patient: 1100377857
Time: 4873.75, Decolonized Patient: 936817787
Time: 4874.49, Decolonized Patient: 778348395
Time: 4874.51, Decolonized Patient: 189672351
Time: 4874.91, Decolonized Patient: 1279877453
Time: 4875.36, Decolonized Patient: 1643521566
Time: 4876.41, Decolonized Patient: 753785828
Time: 4876.43, Decolonized Patient: 993539777
Time: 4876.96, Decolonized Patient: 671812877
Time: 4877.11, Decolonized Patient: 1510345450
Time: 4877.15, Decolonized Patient: 1827790693
Time: 4877.51, Decolonized Patient: 1393359963
Time: 4878.02, Decolonized Patient: 1811869935
Time: 4878.32, Decolonized Patient: 692856105
Time: 4878.58, Decolonized Patient: 56660541
Time: 4879.07, Decolonized Patient: 595889028
Time: 4881.20, Decolonized Patient: 402300149
Time: 4881.66, Decolonized Patient: 287456920
Time: 4882.95, Decolonized Patient: 161999972
Time: 4883.92, Decolonized Patient: 2006943145
Time: 4884.36, Decolonized Patient: 1818510688
Time: 4884.54, Decolonized Patient: 1567772853
Time: 4884.90, Decolonized Patient: 1195561592
Time: 4887.26, Decolonized Patient: 1212301546
Time: 4887.48, Decolonized Patient: 157411544
Time: 4887.73, Decolonized Patient: 1331404979
Time: 4890.16, Decolonized Patient: 290972924
Time: 4892.68, Decolonized Patient: 888197421
Time: 4893.03, Decolonized Patient: 1913254660
Time: 4893.63, Decolonized Patient: 1683743154
Time: 4893.85, Decolonized Patient: 1821926892
Time: 4895.58, Decolonized Patient: 513465772
Time: 4896.96, Decolonized Patient: 611214132
Time: 4897.34, Decolonized Patient: 276943047
Time: 4898.15, Decolonized Patient: 576744496
Time: 4898.47, Decolonized Patient: 729388754
Time: 4898.68, Decolonized Patient: 430017438
Time: 4899.85, Decolonized Patient: 1050659816
Time: 4900.34, Decolonized Patient: 1990786824
Time: 4900.51, Decolonized Patient: 735672724
Time: 4900.93, Decolonized Patient: 1874124263
Time: 4901.21, Decolonized Patient: 588758763
Time: 4901.88, Decolonized Patient: 1893284235
Time: 4902.22, Decolonized Patient: 1711768962
Time: 4902.79, Decolonized Patient: 1438108233
Time: 4903.19, Decolonized Patient: 609240972
Time: 4904.09, Decolonized Patient: 770363992
Time: 4904.21, Decolonized Patient: 57645541
Time: 4904.46, Decolonized Patient: 1406992
Time: 4904.67, Decolonized Patient: 957947427
Time: 4904.72, Decolonized Patient: 1926323101
Time: 4904.99, Decolonized Patient: 1365226043
Time: 4906.26, Decolonized Patient: 241026954
Time: 4907.11, Decolonized Patient: 1575536802
Time: 4907.18, Decolonized Patient: 1284974747
Time: 4907.19, Decolonized Patient: 1485957537
Time: 4908.67, Decolonized Patient: 1500341948
Time: 4909.18, Decolonized Patient: 1901682020
Time: 4909.37, Decolonized Patient: 1987214814
Time: 4909.45, Decolonized Patient: 1947385183
Time: 4910.43, Decolonized Patient: 659043631
Time: 4910.67, Decolonized Patient: 1569236941
Time: 4910.87, Decolonized Patient: 1082338419
Time: 4911.40, Decolonized Patient: 338927621
Time: 4912.36, Decolonized Patient: 1887137357
Time: 4913.18, Decolonized Patient: 1161585428
Time: 4913.48, Decolonized Patient: 1274014520
Time: 4913.77, Decolonized Patient: 190722842
Time: 4913.91, Decolonized Patient: 1071695287
Time: 4917.40, Decolonized Patient: 345707470
Time: 4919.01, Decolonized Patient: 1724873704
Time: 4919.88, Decolonized Patient: 654109463
Time: 4920.14, Decolonized Patient: 1528267991
Time: 4920.33, Decolonized Patient: 1748094644
Time: 4920.42, Decolonized Patient: 1277176258
Time: 4920.62, Decolonized Patient: 127896987
Time: 4920.98, Decolonized Patient: 551881522
Time: 4921.19, Decolonized Patient: 173238173
Time: 4921.64, Decolonized Patient: 635752514
Time: 4921.94, Decolonized Patient: 1036378340
Time: 4922.03, Decolonized Patient: 171606260
Time: 4922.99, Decolonized Patient: 714685548
Time: 4923.84, Decolonized Patient: 57612775
Time: 4925.10, Decolonized Patient: 466613998
Time: 4925.95, Decolonized Patient: 1366949378
Time: 4926.09, Decolonized Patient: 1039697449
Time: 4926.40, Decolonized Patient: 135488163
Time: 4926.67, Decolonized Patient: 2073316556
Time: 4926.81, Decolonized Patient: 1001567697
Time: 4927.13, Decolonized Patient: 1854854305
Time: 4927.69, Decolonized Patient: 410622001
Time: 4928.63, Decolonized Patient: 453850389
Time: 4929.06, Decolonized Patient: 1853393241
Time: 4929.41, Decolonized Patient: 363074443
Time: 4930.34, Decolonized Patient: 1728958496
Time: 4930.47, Decolonized Patient: 2146602421
Time: 4930.47, Decolonized Patient: 1965684274
Time: 4930.52, Decolonized Patient: 459030679
Time: 4930.84, Decolonized Patient: 1934221708
Time: 4931.05, Decolonized Patient: 472411388
Time: 4931.35, Decolonized Patient: 526805989
Time: 4931.49, Decolonized Patient: 749790880
Time: 4932.31, Decolonized Patient: 1498469759
Time: 4932.31, Decolonized Patient: 1545018165
Time: 4933.27, Decolonized Patient: 771560721
Time: 4933.60, Decolonized Patient: 1536177397
Time: 4933.90, Decolonized Patient: 619631265
Time: 4934.32, Decolonized Patient: 724123422
Time: 4935.02, Decolonized Patient: 215535267
Time: 4936.01, Decolonized Patient: 1408986076
Time: 4936.61, Decolonized Patient: 393731599
Time: 4936.62, Decolonized Patient: 1398737013
Time: 4936.94, Decolonized Patient: 1038342979
Time: 4937.27, Decolonized Patient: 1789064126
Time: 4937.69, Decolonized Patient: 486103362
Time: 4938.00, Decolonized Patient: 375380079
Time: 4938.64, Decolonized Patient: 1128361669
Time: 4938.74, Decolonized Patient: 604131137
Time: 4938.75, Decolonized Patient: 1393359013
Time: 4943.29, Decolonized Patient: 1004861493
Time: 4943.39, Decolonized Patient: 958964319
Time: 4944.91, Decolonized Patient: 571254971
Time: 4945.91, Decolonized Patient: 486767918
Time: 4946.47, Decolonized Patient: 745180862
Time: 4946.68, Decolonized Patient: 1986987269
Time: 4947.92, Decolonized Patient: 724123422
Time: 4948.18, Decolonized Patient: 1716997415
Time: 4949.24, Decolonized Patient: 867046071
Time: 4949.27, Decolonized Patient: 2096626521
Time: 4949.42, Decolonized Patient: 1640737314
Time: 4949.94, Decolonized Patient: 657798558
Time: 4950.41, Decolonized Patient: 873870285
Time: 4950.66, Decolonized Patient: 1331429466
Time: 4951.13, Decolonized Patient: 222510854
Time: 4951.54, Decolonized Patient: 819390118
Time: 4951.58, Decolonized Patient: 1715216672
Time: 4951.74, Decolonized Patient: 1280250344
Time: 4952.88, Decolonized Patient: 52034983
Time: 4955.24, Decolonized Patient: 398657789
Time: 4955.27, Decolonized Patient: 1581410935
Time: 4956.40, Decolonized Patient: 1644524621
Time: 4957.17, Decolonized Patient: 644024552
Time: 4957.78, Decolonized Patient: 1841461493
Time: 4958.26, Decolonized Patient: 1494219907
Time: 4958.64, Decolonized Patient: 497169684
Time: 4958.85, Decolonized Patient: 1027717540
Time: 4959.23, Decolonized Patient: 2124115588
Time: 4959.30, Decolonized Patient: 422577141
Time: 4959.37, Decolonized Patient: 1118492009
Time: 4961.87, Decolonized Patient: 876701930
Time: 4962.45, Decolonized Patient: 781422194
Time: 4962.57, Decolonized Patient: 113178880
Time: 4962.85, Decolonized Patient: 1114424957
Time: 4963.86, Decolonized Patient: 329821823
Time: 4964.50, Decolonized Patient: 938925182
Time: 4965.72, Decolonized Patient: 185955511
Time: 4966.42, Decolonized Patient: 1583489720
Time: 4966.96, Decolonized Patient: 1974584864
Time: 4967.04, Decolonized Patient: 354964881
Time: 4967.89, Decolonized Patient: 459030679
Time: 4967.97, Decolonized Patient: 1403450184
Time: 4968.42, Decolonized Patient: 42638260
Time: 4968.83, Decolonized Patient: 1782189369
Time: 4970.30, Decolonized Patient: 1641628799
Time: 4971.12, Decolonized Patient: 1597797625
Time: 4971.59, Decolonized Patient: 445599172
Time: 4971.64, Decolonized Patient: 282060751
Time: 4971.88, Decolonized Patient: 1865822534
Time: 4972.28, Decolonized Patient: 397089159
Time: 4972.40, Decolonized Patient: 2047995223
Time: 4973.00, Decolonized Patient: 708982134
Time: 4973.42, Decolonized Patient: 1398737013
Time: 4974.11, Decolonized Patient: 796803171
Time: 4974.14, Decolonized Patient: 1323440729
Time: 4975.23, Decolonized Patient: 185955511
Time: 4975.57, Decolonized Patient: 1920359418
Time: 4976.85, Decolonized Patient: 1800780739
Time: 4978.56, Decolonized Patient: 2087994648
Time: 4979.08, Decolonized Patient: 1927565117
Time: 4980.23, Decolonized Patient: 1686914522
Time: 4980.69, Decolonized Patient: 1323440729
Time: 4981.11, Decolonized Patient: 1566519704
Time: 4984.41, Decolonized Patient: 1785460138
Time: 4985.60, Decolonized Patient: 1874540015
Time: 4986.26, Decolonized Patient: 1927565117
Time: 4986.65, Decolonized Patient: 707591691
Time: 4989.82, Decolonized Patient: 247619534
Time: 4990.68, Decolonized Patient: 2062036789
Time: 4990.74, Decolonized Patient: 682602126
Time: 4991.33, Decolonized Patient: 155157720
Time: 4991.90, Decolonized Patient: 1103234163
Time: 4992.30, Decolonized Patient: 1597797625
Time: 4993.07, Decolonized Patient: 2046898129
Time: 4993.43, Decolonized Patient: 796856645
Time: 4993.54, Decolonized Patient: 733465241
Time: 4993.66, Decolonized Patient: 2065137616
Time: 4994.13, Decolonized Patient: 1392593916
Time: 4994.71, Decolonized Patient: 1105635196
Time: 4995.79, Decolonized Patient: 1595522258
Time: 4995.87, Decolonized Patient: 390149820
Time: 4996.21, Decolonized Patient: 2070168000
Time: 4996.27, Decolonized Patient: 499871298
Time: 4997.05, Decolonized Patient: 1455109475
Time: 4997.21, Decolonized Patient: 752471340
Time: 4998.47, Decolonized Patient: 1008091292
Time: 4998.56, Decolonized Patient: 159197521
Time: 4998.62, Decolonized Patient: 1231786342
Time: 4998.80, Decolonized Patient: 105908298
Time: 4999.39, Decolonized Patient: 1408806
Time: 4999.56, Decolonized Patient: 1347138172
Time: 5000.94, Decolonized Patient: 1308353878
Time: 5001.08, Decolonized Patient: 1881322394
Time: 5001.52, Decolonized Patient: 1198204011
Time: 5002.29, Decolonized Patient: 1845617104
Time: 5002.75, Decolonized Patient: 370605032
Time: 5002.96, Decolonized Patient: 204375570
Time: 5003.76, Decolonized Patient: 785258189
Time: 5004.90, Decolonized Patient: 1582439885
Time: 5005.38, Decolonized Patient: 1994598114
Time: 5006.40, Decolonized Patient: 2136695464
Time: 5006.56, Decolonized Patient: 1340612407
Time: 5006.82, Decolonized Patient: 466681774
Time: 5007.15, Decolonized Patient: 1273501762
Time: 5007.36, Decolonized Patient: 595786887
Time: 5009.24, Decolonized Patient: 2004956879
Time: 5009.98, Decolonized Patient: 1042887482
Time: 5010.41, Decolonized Patient: 101839303
Time: 5010.98, Decolonized Patient: 136626899
Time: 5012.57, Decolonized Patient: 1281730824
Time: 5013.19, Decolonized Patient: 1180918694
Time: 5015.28, Decolonized Patient: 582516333
Time: 5017.08, Decolonized Patient: 178542231
Time: 5017.15, Decolonized Patient: 400564744
Time: 5017.33, Decolonized Patient: 500413686
Time: 5017.80, Decolonized Patient: 2052933075
Time: 5018.78, Decolonized Patient: 1505548199
Time: 5020.00, Decolonized Patient: 143738842
Time: 5020.45, Decolonized Patient: 1752501256
Time: 5020.66, Decolonized Patient: 1729136113
Time: 5022.21, Decolonized Patient: 939602538
Time: 5023.48, Decolonized Patient: 1467116278
Time: 5023.97, Decolonized Patient: 1620377945
Time: 5024.25, Decolonized Patient: 122988983
Time: 5025.28, Decolonized Patient: 878730625
Time: 5025.30, Decolonized Patient: 1733664994
Time: 5025.43, Decolonized Patient: 441978498
Time: 5026.64, Decolonized Patient: 1974678927
Time: 5028.03, Decolonized Patient: 1668397796
Time: 5028.06, Decolonized Patient: 100871051
Time: 5031.16, Decolonized Patient: 1255694467
Time: 5031.35, Decolonized Patient: 891526835
Time: 5031.97, Decolonized Patient: 740922466
Time: 5031.98, Decolonized Patient: 1974305854
Time: 5033.57, Decolonized Patient: 1088149609
Time: 5034.51, Decolonized Patient: 566116683
Time: 5035.30, Decolonized Patient: 1104005316
Time: 5036.28, Decolonized Patient: 951578459
Time: 5036.43, Decolonized Patient: 2124702259
Time: 5036.94, Decolonized Patient: 1668270813
Time: 5037.98, Decolonized Patient: 2096379232
Time: 5038.50, Decolonized Patient: 1668397796
Time: 5038.79, Decolonized Patient: 2078495868
Time: 5038.83, Decolonized Patient: 1228117788
Time: 5041.33, Decolonized Patient: 935432975
Time: 5041.38, Decolonized Patient: 1603925312
Time: 5041.55, Decolonized Patient: 214530698
Time: 5042.16, Decolonized Patient: 1261782051
Time: 5042.31, Decolonized Patient: 1657385828
Time: 5042.49, Decolonized Patient: 197026458
Time: 5042.63, Decolonized Patient: 951865555
Time: 5043.21, Decolonized Patient: 1895801628
Time: 5043.24, Decolonized Patient: 156304275
Time: 5044.27, Decolonized Patient: 1261922170
Time: 5045.15, Decolonized Patient: 1645861081
Time: 5045.74, Decolonized Patient: 160055789
Time: 5046.39, Decolonized Patient: 1770742958
Time: 5046.92, Decolonized Patient: 203107620
Time: 5047.50, Decolonized Patient: 1933606341
Time: 5047.72, Decolonized Patient: 334956801
Time: 5048.36, Decolonized Patient: 162633810
Time: 5048.56, Decolonized Patient: 260571261
Time: 5048.82, Decolonized Patient: 1146992081
Time: 5050.74, Decolonized Patient: 968260179
Time: 5050.76, Decolonized Patient: 1740587167
Time: 5051.86, Decolonized Patient: 1050029471
Time: 5053.00, Decolonized Patient: 1244376917
Time: 5053.56, Decolonized Patient: 659788913
Time: 5054.46, Decolonized Patient: 1826260340
Time: 5054.94, Decolonized Patient: 1270421391
Time: 5055.45, Decolonized Patient: 1540902976
Time: 5055.54, Decolonized Patient: 1339772914
Time: 5055.79, Decolonized Patient: 1129805702
Time: 5055.86, Decolonized Patient: 935432975
Time: 5055.86, Decolonized Patient: 2065689913
Time: 5055.88, Decolonized Patient: 19960791
Time: 5057.57, Decolonized Patient: 477855524
Time: 5057.96, Decolonized Patient: 1481654013
Time: 5059.07, Decolonized Patient: 1518725605
Time: 5059.85, Decolonized Patient: 1929365543
Time: 5060.73, Decolonized Patient: 2006892015
Time: 5061.52, Decolonized Patient: 1398339744
Time: 5062.15, Decolonized Patient: 900773560
Time: 5062.53, Decolonized Patient: 1223468166
Time: 5062.88, Decolonized Patient: 1274999345
Time: 5062.97, Decolonized Patient: 948344594
Time: 5063.52, Decolonized Patient: 1877169449
Time: 5063.65, Decolonized Patient: 492276842
Time: 5063.81, Decolonized Patient: 799151289
Time: 5065.44, Decolonized Patient: 1893225293
Time: 5065.67, Decolonized Patient: 1810220609
Time: 5065.82, Decolonized Patient: 1337245700
Time: 5065.92, Decolonized Patient: 1268951484
Time: 5066.13, Decolonized Patient: 937200059
Time: 5066.14, Decolonized Patient: 1644990628
Time: 5067.26, Decolonized Patient: 792636190
Time: 5068.29, Decolonized Patient: 175056249
Time: 5069.23, Decolonized Patient: 749134509
Time: 5070.09, Decolonized Patient: 1291616765
Time: 5070.17, Decolonized Patient: 867986068
Time: 5070.65, Decolonized Patient: 1924353418
Time: 5071.67, Decolonized Patient: 1223108770
Time: 5071.84, Decolonized Patient: 1968768075
Time: 5072.07, Decolonized Patient: 472131605
Time: 5072.16, Decolonized Patient: 1713902516
Time: 5074.39, Decolonized Patient: 1144565660
Time: 5075.31, Decolonized Patient: 2062852935
Time: 5075.36, Decolonized Patient: 824999930
Time: 5076.62, Decolonized Patient: 1119347079
Time: 5078.45, Decolonized Patient: 92394881
Time: 5078.93, Decolonized Patient: 1450837001
Time: 5079.83, Decolonized Patient: 144809791
Time: 5080.26, Decolonized Patient: 1216047888
Time: 5081.85, Decolonized Patient: 1243765419
Time: 5082.49, Decolonized Patient: 1696785743
Time: 5082.71, Decolonized Patient: 1003986472
Time: 5083.42, Decolonized Patient: 1745465710
Time: 5083.67, Decolonized Patient: 313476985
Time: 5084.17, Decolonized Patient: 1180270822
Time: 5084.80, Decolonized Patient: 1450837001
Time: 5085.04, Decolonized Patient: 2116326697
Time: 5086.29, Decolonized Patient: 12650128
Time: 5086.62, Decolonized Patient: 1450518093
Time: 5086.74, Decolonized Patient: 1713915633
Time: 5087.06, Decolonized Patient: 127753806
Time: 5087.71, Decolonized Patient: 799029596
Time: 5087.92, Decolonized Patient: 183474615
Time: 5087.94, Decolonized Patient: 917781846
Time: 5088.04, Decolonized Patient: 1890885938
Time: 5088.05, Decolonized Patient: 2116326697
Time: 5089.30, Decolonized Patient: 1126788665
Time: 5089.35, Decolonized Patient: 1723695984
Time: 5089.78, Decolonized Patient: 568580488
Time: 5090.45, Decolonized Patient: 725912209
Time: 5090.58, Decolonized Patient: 479612442
Time: 5090.72, Decolonized Patient: 811141744
Time: 5090.94, Decolonized Patient: 1769007364
Time: 5095.02, Decolonized Patient: 317613064
Time: 5095.40, Decolonized Patient: 836109469
Time: 5095.92, Decolonized Patient: 226775560
Time: 5096.30, Decolonized Patient: 816531093
Time: 5096.46, Decolonized Patient: 1038927952
Time: 5096.47, Decolonized Patient: 862575654
Time: 5097.83, Decolonized Patient: 276241229
Time: 5099.91, Decolonized Patient: 586741105
Time: 5100.04, Decolonized Patient: 1264880641
Time: 5100.20, Decolonized Patient: 1575906969
Time: 5100.66, Decolonized Patient: 1545997805
Time: 5101.08, Decolonized Patient: 727251239
Time: 5101.10, Decolonized Patient: 940624097
Time: 5101.30, Decolonized Patient: 1746895708
Time: 5101.49, Decolonized Patient: 1668353167
Time: 5102.06, Decolonized Patient: 1048223686
Time: 5102.29, Decolonized Patient: 415229270
Time: 5102.30, Decolonized Patient: 1863941320
Time: 5102.37, Decolonized Patient: 2130184020
Time: 5102.86, Decolonized Patient: 1258876493
Time: 5103.01, Decolonized Patient: 1161116209
Time: 5105.39, Decolonized Patient: 1237079615
Time: 5105.55, Decolonized Patient: 1654993126
Time: 5106.07, Decolonized Patient: 583676772
Time: 5108.35, Decolonized Patient: 1352674920
Time: 5109.89, Decolonized Patient: 745521724
Time: 5111.02, Decolonized Patient: 1355618401
Time: 5111.90, Decolonized Patient: 586898175
Time: 5112.39, Decolonized Patient: 876991709
Time: 5112.74, Decolonized Patient: 2081095017
Time: 5112.98, Decolonized Patient: 1962553361
Time: 5113.23, Decolonized Patient: 1760822107
Time: 5113.28, Decolonized Patient: 979823984
Time: 5113.56, Decolonized Patient: 752074329
Time: 5113.61, Decolonized Patient: 1772489110
Time: 5113.75, Decolonized Patient: 1475431025
Time: 5113.83, Decolonized Patient: 999066308
Time: 5113.90, Decolonized Patient: 1135680950
Time: 5114.01, Decolonized Patient: 159472746
Time: 5114.08, Decolonized Patient: 56570869
Time: 5115.98, Decolonized Patient: 1844347578
Time: 5116.14, Decolonized Patient: 817892827
Time: 5116.54, Decolonized Patient: 215678981
Time: 5118.42, Decolonized Patient: 1620271834
Time: 5118.83, Decolonized Patient: 621505219
Time: 5120.26, Decolonized Patient: 840595543
Time: 5121.43, Decolonized Patient: 1455836056
Time: 5121.58, Decolonized Patient: 479041206
Time: 5121.67, Decolonized Patient: 1917966813
Time: 5122.28, Decolonized Patient: 965776590
Time: 5122.47, Decolonized Patient: 803295773
Time: 5124.14, Decolonized Patient: 1596675917
Time: 5124.59, Decolonized Patient: 1723695984
Time: 5126.46, Decolonized Patient: 1120948360
Time: 5126.88, Decolonized Patient: 837848518
Time: 5126.96, Decolonized Patient: 755915451
Time: 5126.98, Decolonized Patient: 592311261
Time: 5127.48, Decolonized Patient: 2087811009
Time: 5127.97, Decolonized Patient: 1427108708
Time: 5128.08, Decolonized Patient: 565143913
Time: 5128.09, Decolonized Patient: 1695473059
Time: 5128.55, Decolonized Patient: 1027051863
Time: 5128.75, Decolonized Patient: 1207943602
Time: 5129.48, Decolonized Patient: 719844431
Time: 5129.51, Decolonized Patient: 720123592
Time: 5129.53, Decolonized Patient: 859660085
Time: 5129.68, Decolonized Patient: 1853030377
Time: 5130.04, Decolonized Patient: 719547240
Time: 5130.31, Decolonized Patient: 1621414603
Time: 5130.83, Decolonized Patient: 336533334
