Time: 11.46, Decolonized Patient: 54
Time: 4362.42, Decolonized Patient: 15110
Time: 4364.26, Decolonized Patient: 15166
Time: 4365.47, Decolonized Patient: 15248
Time: 4365.87, Decolonized Patient: 13863
Time: 4365.88, Decolonized Patient: 14814
Time: 4366.21, Decolonized Patient: 14846
Time: 4366.71, Decolonized Patient: 15440
Time: 4367.49, Decolonized Patient: 15328
Time: 4367.80, Decolonized Patient: 14953
Time: 4368.04, Decolonized Patient: 8471
Time: 4368.73, Decolonized Patient: 14659
Time: 4369.19, Decolonized Patient: 15233
Time: 4370.14, Decolonized Patient: 13355
Time: 4370.19, Decolonized Patient: 15442
Time: 4370.31, Decolonized Patient: 13919
Time: 4371.89, Decolonized Patient: 14931
Time: 4372.09, Decolonized Patient: 11456
Time: 4372.36, Decolonized Patient: 13353
Time: 4372.54, Decolonized Patient: 15431
Time: 4372.55, Decolonized Patient: 15436
Time: 4372.62, Decolonized Patient: 15064
Time: 4372.88, Decolonized Patient: 14920
Time: 4373.00, Decolonized Patient: 15158
Time: 4374.16, Decolonized Patient: 12644
Time: 4374.85, Decolonized Patient: 15353
Time: 4374.88, Decolonized Patient: 15384
Time: 4375.03, Decolonized Patient: 15057
Time: 4375.58, Decolonized Patient: 13840
Time: 4375.66, Decolonized Patient: 15478
Time: 4376.55, Decolonized Patient: 10156
Time: 4376.96, Decolonized Patient: 15390
Time: 4377.24, Decolonized Patient: 15517
Time: 4378.73, Decolonized Patient: 15352
Time: 4378.79, Decolonized Patient: 14670
Time: 4378.95, Decolonized Patient: 14028
Time: 4379.12, Decolonized Patient: 14073
Time: 4379.23, Decolonized Patient: 9807
Time: 4379.59, Decolonized Patient: 14580
Time: 4379.70, Decolonized Patient: 14994
Time: 4379.93, Decolonized Patient: 15419
Time: 4380.28, Decolonized Patient: 12738
Time: 4380.32, Decolonized Patient: 11326
Time: 4381.56, Decolonized Patient: 15183
Time: 4381.71, Decolonized Patient: 15425
Time: 4381.99, Decolonized Patient: 13930
Time: 4383.21, Decolonized Patient: 15148
Time: 4384.03, Decolonized Patient: 15045
Time: 4384.75, Decolonized Patient: 14801
Time: 4384.79, Decolonized Patient: 13872
Time: 4385.48, Decolonized Patient: 15580
Time: 4386.79, Decolonized Patient: 10759
Time: 4386.85, Decolonized Patient: 15515
Time: 4387.41, Decolonized Patient: 14462
Time: 4387.44, Decolonized Patient: 14841
Time: 4387.70, Decolonized Patient: 15493
Time: 4388.79, Decolonized Patient: 15484
Time: 4390.14, Decolonized Patient: 14855
Time: 4390.47, Decolonized Patient: 13249
Time: 4391.02, Decolonized Patient: 15229
Time: 4391.57, Decolonized Patient: 13741
Time: 4391.81, Decolonized Patient: 14673
Time: 4391.93, Decolonized Patient: 15500
Time: 4392.11, Decolonized Patient: 14720
Time: 4392.14, Decolonized Patient: 13349
Time: 4392.83, Decolonized Patient: 15517
Time: 4392.86, Decolonized Patient: 15143
Time: 4393.09, Decolonized Patient: 13191
Time: 4393.14, Decolonized Patient: 15083
Time: 4394.72, Decolonized Patient: 15377
Time: 4395.06, Decolonized Patient: 15524
Time: 4396.64, Decolonized Patient: 14628
Time: 4397.01, Decolonized Patient: 15312
Time: 4398.81, Decolonized Patient: 15018
Time: 4400.00, Decolonized Patient: 12930
Time: 4400.36, Decolonized Patient: 14360
Time: 4400.71, Decolonized Patient: 14831
Time: 4402.87, Decolonized Patient: 14514
Time: 4404.64, Decolonized Patient: 12861
Time: 4405.10, Decolonized Patient: 15561
Time: 4405.92, Decolonized Patient: 15316
Time: 4406.09, Decolonized Patient: 14928
Time: 4407.01, Decolonized Patient: 14864
Time: 4408.27, Decolonized Patient: 15331
Time: 4408.99, Decolonized Patient: 15561
Time: 4409.50, Decolonized Patient: 13068
Time: 4409.52, Decolonized Patient: 15570
Time: 4409.59, Decolonized Patient: 14622
Time: 4409.83, Decolonized Patient: 15246
Time: 4410.89, Decolonized Patient: 14954
Time: 4411.66, Decolonized Patient: 15295
Time: 4412.35, Decolonized Patient: 13406
Time: 4412.37, Decolonized Patient: 11950
Time: 4412.60, Decolonized Patient: 15337
Time: 4413.05, Decolonized Patient: 15678
Time: 4413.18, Decolonized Patient: 15454
Time: 4413.63, Decolonized Patient: 12794
Time: 4413.69, Decolonized Patient: 14710
Time: 4414.31, Decolonized Patient: 15595
Time: 4414.39, Decolonized Patient: 15081
Time: 4414.66, Decolonized Patient: 14424
Time: 4414.97, Decolonized Patient: 14435
Time: 4418.09, Decolonized Patient: 14866
Time: 4418.28, Decolonized Patient: 15674
Time: 4418.58, Decolonized Patient: 15621
Time: 4418.59, Decolonized Patient: 15349
Time: 4419.46, Decolonized Patient: 15128
Time: 4419.70, Decolonized Patient: 15303
Time: 4420.09, Decolonized Patient: 13864
Time: 4420.25, Decolonized Patient: 15448
Time: 4420.65, Decolonized Patient: 11396
Time: 4420.94, Decolonized Patient: 13806
Time: 4420.94, Decolonized Patient: 15458
Time: 4420.99, Decolonized Patient: 15508
Time: 4421.48, Decolonized Patient: 15733
Time: 4421.61, Decolonized Patient: 15641
Time: 4421.84, Decolonized Patient: 15576
Time: 4424.41, Decolonized Patient: 15653
Time: 4425.31, Decolonized Patient: 13845
Time: 4425.33, Decolonized Patient: 10044
Time: 4426.04, Decolonized Patient: 15647
Time: 4426.13, Decolonized Patient: 12596
Time: 4427.68, Decolonized Patient: 15577
Time: 4429.15, Decolonized Patient: 15604
Time: 4429.66, Decolonized Patient: 14030
Time: 4430.10, Decolonized Patient: 14138
Time: 4431.36, Decolonized Patient: 14083
Time: 4431.71, Decolonized Patient: 15617
Time: 4432.90, Decolonized Patient: 13723
Time: 4433.95, Decolonized Patient: 15484
Time: 4434.88, Decolonized Patient: 15291
Time: 4434.99, Decolonized Patient: 14162
Time: 4436.05, Decolonized Patient: 9977
Time: 4436.17, Decolonized Patient: 15446
Time: 4437.93, Decolonized Patient: 15591
Time: 4438.38, Decolonized Patient: 15701
Time: 4438.41, Decolonized Patient: 15645
Time: 4438.45, Decolonized Patient: 15453
Time: 4439.58, Decolonized Patient: 13399
Time: 4439.66, Decolonized Patient: 13222
Time: 4440.56, Decolonized Patient: 15468
Time: 4440.76, Decolonized Patient: 13580
Time: 4442.06, Decolonized Patient: 15688
Time: 4443.56, Decolonized Patient: 15697
Time: 4443.82, Decolonized Patient: 15714
Time: 4445.79, Decolonized Patient: 11045
Time: 4447.34, Decolonized Patient: 15661
Time: 4447.81, Decolonized Patient: 15735
Time: 4448.41, Decolonized Patient: 14594
Time: 4450.26, Decolonized Patient: 12821
Time: 4450.39, Decolonized Patient: 15616
Time: 4450.67, Decolonized Patient: 13762
Time: 4450.95, Decolonized Patient: 15728
Time: 4451.73, Decolonized Patient: 14872
Time: 4451.75, Decolonized Patient: 13915
Time: 4451.77, Decolonized Patient: 12266
Time: 4451.95, Decolonized Patient: 12167
Time: 4452.71, Decolonized Patient: 15104
Time: 4453.65, Decolonized Patient: 15266
Time: 4454.96, Decolonized Patient: 14049
Time: 4456.39, Decolonized Patient: 14986
Time: 4456.45, Decolonized Patient: 13844
Time: 4456.58, Decolonized Patient: 15778
Time: 4458.18, Decolonized Patient: 12256
Time: 4458.18, Decolonized Patient: 15243
Time: 4458.35, Decolonized Patient: 15773
Time: 4459.53, Decolonized Patient: 15852
Time: 4459.80, Decolonized Patient: 14420
Time: 4460.86, Decolonized Patient: 14662
Time: 4461.63, Decolonized Patient: 15476
Time: 4461.71, Decolonized Patient: 15334
Time: 4462.17, Decolonized Patient: 15323
Time: 4463.17, Decolonized Patient: 15340
Time: 4463.73, Decolonized Patient: 14520
Time: 4464.55, Decolonized Patient: 12043
Time: 4465.15, Decolonized Patient: 13394
Time: 4465.30, Decolonized Patient: 13067
Time: 4465.77, Decolonized Patient: 9846
Time: 4466.29, Decolonized Patient: 15865
Time: 4466.52, Decolonized Patient: 15400
Time: 4466.60, Decolonized Patient: 11115
Time: 4467.33, Decolonized Patient: 14927
Time: 4468.24, Decolonized Patient: 12136
Time: 4468.69, Decolonized Patient: 15080
Time: 4468.81, Decolonized Patient: 15674
Time: 4468.91, Decolonized Patient: 14544
Time: 4469.18, Decolonized Patient: 15531
Time: 4470.92, Decolonized Patient: 15677
Time: 4471.23, Decolonized Patient: 15662
Time: 4471.86, Decolonized Patient: 11123
Time: 4472.75, Decolonized Patient: 12564
Time: 4473.55, Decolonized Patient: 12973
Time: 4473.64, Decolonized Patient: 13521
Time: 4474.35, Decolonized Patient: 15817
Time: 4474.50, Decolonized Patient: 15767
Time: 4474.51, Decolonized Patient: 15780
Time: 4476.75, Decolonized Patient: 15214
Time: 4477.14, Decolonized Patient: 14444
Time: 4478.37, Decolonized Patient: 15714
Time: 4480.10, Decolonized Patient: 15839
Time: 4481.82, Decolonized Patient: 14316
Time: 4482.31, Decolonized Patient: 15520
Time: 4483.55, Decolonized Patient: 15920
Time: 4483.83, Decolonized Patient: 15727
Time: 4483.87, Decolonized Patient: 11993
Time: 4484.84, Decolonized Patient: 12735
Time: 4484.86, Decolonized Patient: 15710
Time: 4485.36, Decolonized Patient: 15460
Time: 4486.77, Decolonized Patient: 15286
Time: 4486.84, Decolonized Patient: 15836
Time: 4487.38, Decolonized Patient: 14530
Time: 4487.72, Decolonized Patient: 15618
Time: 4487.87, Decolonized Patient: 14699
Time: 4488.41, Decolonized Patient: 15922
Time: 4488.89, Decolonized Patient: 12023
Time: 4488.96, Decolonized Patient: 14597
Time: 4490.19, Decolonized Patient: 15874
Time: 4490.19, Decolonized Patient: 15533
Time: 4490.31, Decolonized Patient: 15918
Time: 4490.61, Decolonized Patient: 15802
Time: 4490.98, Decolonized Patient: 14891
Time: 4491.08, Decolonized Patient: 10902
Time: 4492.00, Decolonized Patient: 15623
Time: 4493.01, Decolonized Patient: 15833
Time: 4495.24, Decolonized Patient: 14561
Time: 4496.06, Decolonized Patient: 13409
Time: 4496.91, Decolonized Patient: 15846
Time: 4497.41, Decolonized Patient: 15872
Time: 4497.94, Decolonized Patient: 12551
Time: 4498.72, Decolonized Patient: 15075
Time: 4498.74, Decolonized Patient: 12705
Time: 4499.61, Decolonized Patient: 14950
Time: 4501.34, Decolonized Patient: 15901
Time: 4502.05, Decolonized Patient: 15098
Time: 4502.31, Decolonized Patient: 14503
Time: 4502.86, Decolonized Patient: 14494
Time: 4503.23, Decolonized Patient: 13718
Time: 4503.87, Decolonized Patient: 13219
Time: 4504.59, Decolonized Patient: 15783
Time: 4504.88, Decolonized Patient: 14830
Time: 4505.18, Decolonized Patient: 15864
Time: 4506.54, Decolonized Patient: 15319
Time: 4507.13, Decolonized Patient: 15906
Time: 4508.03, Decolonized Patient: 15830
Time: 4508.57, Decolonized Patient: 15904
Time: 4509.31, Decolonized Patient: 15177
Time: 4510.53, Decolonized Patient: 15417
Time: 4511.32, Decolonized Patient: 15909
Time: 4511.42, Decolonized Patient: 15920
Time: 4512.42, Decolonized Patient: 15511
Time: 4512.77, Decolonized Patient: 14938
Time: 4513.62, Decolonized Patient: 14983
Time: 4514.19, Decolonized Patient: 15828
Time: 4514.26, Decolonized Patient: 15899
Time: 4514.97, Decolonized Patient: 14511
Time: 4516.08, Decolonized Patient: 15750
Time: 4517.45, Decolonized Patient: 13021
Time: 4519.48, Decolonized Patient: 14507
Time: 4519.80, Decolonized Patient: 15996
Time: 4521.65, Decolonized Patient: 15744
Time: 4521.72, Decolonized Patient: 15406
Time: 4522.89, Decolonized Patient: 11778
Time: 4523.15, Decolonized Patient: 16046
Time: 4523.43, Decolonized Patient: 14289
Time: 4523.48, Decolonized Patient: 15858
Time: 4523.70, Decolonized Patient: 15849
Time: 4524.03, Decolonized Patient: 15921
Time: 4524.15, Decolonized Patient: 15526
Time: 4524.78, Decolonized Patient: 16017
Time: 4524.95, Decolonized Patient: 15963
Time: 4524.99, Decolonized Patient: 15961
Time: 4525.13, Decolonized Patient: 15929
Time: 4525.51, Decolonized Patient: 15981
Time: 4525.81, Decolonized Patient: 15326
Time: 4525.89, Decolonized Patient: 16058
Time: 4526.01, Decolonized Patient: 15299
Time: 4526.82, Decolonized Patient: 15896
Time: 4527.07, Decolonized Patient: 14973
Time: 4527.99, Decolonized Patient: 10646
Time: 4529.05, Decolonized Patient: 14727
Time: 4529.61, Decolonized Patient: 15597
Time: 4530.63, Decolonized Patient: 7706
Time: 4531.10, Decolonized Patient: 13976
Time: 4531.82, Decolonized Patient: 13136
Time: 4532.27, Decolonized Patient: 14508
Time: 4532.34, Decolonized Patient: 12636
Time: 4533.11, Decolonized Patient: 14774
Time: 4533.65, Decolonized Patient: 14667
Time: 4533.78, Decolonized Patient: 15757
Time: 4533.99, Decolonized Patient: 10397
Time: 4534.12, Decolonized Patient: 16051
Time: 4534.30, Decolonized Patient: 14739
Time: 4534.44, Decolonized Patient: 15976
Time: 4534.91, Decolonized Patient: 16041
Time: 4535.71, Decolonized Patient: 16054
Time: 4535.87, Decolonized Patient: 15206
Time: 4535.98, Decolonized Patient: 15532
Time: 4536.36, Decolonized Patient: 16089
Time: 4536.56, Decolonized Patient: 15338
Time: 4536.65, Decolonized Patient: 13599
Time: 4537.15, Decolonized Patient: 15577
Time: 4537.63, Decolonized Patient: 16052
Time: 4538.09, Decolonized Patient: 13901
Time: 4538.17, Decolonized Patient: 14409
Time: 4538.57, Decolonized Patient: 15971
Time: 4538.68, Decolonized Patient: 15907
Time: 4539.06, Decolonized Patient: 14934
Time: 4539.09, Decolonized Patient: 15823
Time: 4539.34, Decolonized Patient: 16072
Time: 4539.37, Decolonized Patient: 16032
Time: 4539.62, Decolonized Patient: 11520
Time: 4540.00, Decolonized Patient: 16053
Time: 4540.18, Decolonized Patient: 15993
Time: 4541.49, Decolonized Patient: 15947
Time: 4542.13, Decolonized Patient: 13259
Time: 4542.87, Decolonized Patient: 14068
Time: 4544.39, Decolonized Patient: 14722
Time: 4545.48, Decolonized Patient: 14535
Time: 4545.49, Decolonized Patient: 13993
Time: 4545.77, Decolonized Patient: 15224
Time: 4546.29, Decolonized Patient: 15289
Time: 4546.36, Decolonized Patient: 16123
Time: 4546.65, Decolonized Patient: 15980
Time: 4547.70, Decolonized Patient: 16000
Time: 4548.06, Decolonized Patient: 14924
Time: 4548.27, Decolonized Patient: 14996
Time: 4548.56, Decolonized Patient: 15860
Time: 4548.76, Decolonized Patient: 16026
Time: 4549.04, Decolonized Patient: 16180
Time: 4549.32, Decolonized Patient: 16079
Time: 4550.72, Decolonized Patient: 10272
Time: 4551.41, Decolonized Patient: 16024
Time: 4551.59, Decolonized Patient: 15374
Time: 4552.23, Decolonized Patient: 16102
Time: 4552.35, Decolonized Patient: 16048
Time: 4552.68, Decolonized Patient: 13783
Time: 4553.29, Decolonized Patient: 12647
Time: 4553.93, Decolonized Patient: 15883
Time: 4554.07, Decolonized Patient: 14151
Time: 4556.36, Decolonized Patient: 12944
Time: 4558.37, Decolonized Patient: 16113
Time: 4558.37, Decolonized Patient: 14405
Time: 4558.75, Decolonized Patient: 15421
Time: 4558.86, Decolonized Patient: 16068
Time: 4558.92, Decolonized Patient: 15711
Time: 4559.83, Decolonized Patient: 15622
Time: 4561.70, Decolonized Patient: 15924
Time: 4562.08, Decolonized Patient: 15314
Time: 4562.66, Decolonized Patient: 15364
Time: 4562.92, Decolonized Patient: 10194
Time: 4563.33, Decolonized Patient: 15615
Time: 4563.69, Decolonized Patient: 12914
Time: 4563.72, Decolonized Patient: 16069
Time: 4564.16, Decolonized Patient: 15685
Time: 4564.53, Decolonized Patient: 11728
Time: 4566.73, Decolonized Patient: 16173
Time: 4568.07, Decolonized Patient: 14187
Time: 4568.31, Decolonized Patient: 15712
Time: 4568.59, Decolonized Patient: 16025
Time: 4568.60, Decolonized Patient: 13573
Time: 4569.40, Decolonized Patient: 15519
Time: 4569.81, Decolonized Patient: 15226
Time: 4570.17, Decolonized Patient: 16172
Time: 4570.82, Decolonized Patient: 16177
Time: 4571.09, Decolonized Patient: 14469
Time: 4572.10, Decolonized Patient: 16190
Time: 4572.87, Decolonized Patient: 16120
Time: 4573.05, Decolonized Patient: 16154
Time: 4575.58, Decolonized Patient: 16213
Time: 4575.65, Decolonized Patient: 16063
Time: 4576.45, Decolonized Patient: 15984
Time: 4576.65, Decolonized Patient: 15746
Time: 4577.37, Decolonized Patient: 14847
Time: 4577.43, Decolonized Patient: 15282
Time: 4577.95, Decolonized Patient: 13796
Time: 4578.58, Decolonized Patient: 16153
Time: 4578.73, Decolonized Patient: 16074
Time: 4579.82, Decolonized Patient: 16038
Time: 4579.85, Decolonized Patient: 16151
Time: 4580.50, Decolonized Patient: 16244
Time: 4581.91, Decolonized Patient: 16118
Time: 4582.33, Decolonized Patient: 15708
Time: 4582.61, Decolonized Patient: 13822
Time: 4585.18, Decolonized Patient: 16209
Time: 4586.16, Decolonized Patient: 16217
Time: 4587.59, Decolonized Patient: 16292
Time: 4589.12, Decolonized Patient: 16166
Time: 4589.35, Decolonized Patient: 16274
Time: 4589.65, Decolonized Patient: 15848
Time: 4589.79, Decolonized Patient: 14375
Time: 4591.03, Decolonized Patient: 16257
Time: 4591.15, Decolonized Patient: 16072
Time: 4591.32, Decolonized Patient: 16053
Time: 4592.26, Decolonized Patient: 16228
Time: 4592.76, Decolonized Patient: 16205
Time: 4593.17, Decolonized Patient: 15663
Time: 4593.50, Decolonized Patient: 16310
Time: 4594.22, Decolonized Patient: 13703
Time: 4594.40, Decolonized Patient: 16273
Time: 4594.69, Decolonized Patient: 16280
Time: 4594.75, Decolonized Patient: 14238
Time: 4595.25, Decolonized Patient: 14457
Time: 4596.25, Decolonized Patient: 15968
Time: 4596.41, Decolonized Patient: 16268
Time: 4596.91, Decolonized Patient: 16296
Time: 4597.09, Decolonized Patient: 15944
Time: 4598.48, Decolonized Patient: 12924
Time: 4598.56, Decolonized Patient: 16284
Time: 4599.00, Decolonized Patient: 16240
Time: 4599.78, Decolonized Patient: 16337
Time: 4600.05, Decolonized Patient: 15632
Time: 4601.48, Decolonized Patient: 16201
Time: 4601.50, Decolonized Patient: 12450
Time: 4601.79, Decolonized Patient: 16372
Time: 4602.06, Decolonized Patient: 16147
Time: 4602.16, Decolonized Patient: 14140
Time: 4602.48, Decolonized Patient: 16292
Time: 4602.53, Decolonized Patient: 12576
Time: 4603.10, Decolonized Patient: 16188
Time: 4603.22, Decolonized Patient: 13760
Time: 4603.38, Decolonized Patient: 11803
Time: 4603.60, Decolonized Patient: 16316
Time: 4605.49, Decolonized Patient: 16341
Time: 4605.61, Decolonized Patient: 16402
Time: 4605.67, Decolonized Patient: 9579
Time: 4606.84, Decolonized Patient: 14207
Time: 4607.20, Decolonized Patient: 15055
Time: 4607.53, Decolonized Patient: 12045
Time: 4608.28, Decolonized Patient: 15912
Time: 4609.31, Decolonized Patient: 16294
Time: 4609.50, Decolonized Patient: 16150
Time: 4609.66, Decolonized Patient: 14252
Time: 4609.69, Decolonized Patient: 15281
Time: 4609.86, Decolonized Patient: 15146
Time: 4610.07, Decolonized Patient: 15392
Time: 4610.16, Decolonized Patient: 16117
Time: 4611.57, Decolonized Patient: 16167
Time: 4611.88, Decolonized Patient: 13949
Time: 4612.74, Decolonized Patient: 16369
Time: 4613.81, Decolonized Patient: 15950
Time: 4613.94, Decolonized Patient: 15959
Time: 4614.58, Decolonized Patient: 15889
Time: 4615.72, Decolonized Patient: 16219
Time: 4617.46, Decolonized Patient: 16396
Time: 4617.66, Decolonized Patient: 16232
Time: 4618.36, Decolonized Patient: 16191
Time: 4618.39, Decolonized Patient: 16354
Time: 4619.07, Decolonized Patient: 16367
Time: 4619.18, Decolonized Patient: 15040
Time: 4620.94, Decolonized Patient: 16407
Time: 4621.04, Decolonized Patient: 16339
Time: 4621.56, Decolonized Patient: 13800
Time: 4621.59, Decolonized Patient: 16318
Time: 4622.05, Decolonized Patient: 15163
Time: 4622.20, Decolonized Patient: 16392
Time: 4622.22, Decolonized Patient: 16383
Time: 4622.55, Decolonized Patient: 14546
Time: 4622.72, Decolonized Patient: 16012
Time: 4623.41, Decolonized Patient: 16426
Time: 4623.83, Decolonized Patient: 15760
Time: 4623.85, Decolonized Patient: 16270
Time: 4624.21, Decolonized Patient: 15256
Time: 4624.67, Decolonized Patient: 16383
Time: 4625.07, Decolonized Patient: 15074
Time: 4626.12, Decolonized Patient: 15424
Time: 4626.25, Decolonized Patient: 16022
Time: 4626.30, Decolonized Patient: 15914
Time: 4627.24, Decolonized Patient: 15564
Time: 4627.79, Decolonized Patient: 16410
Time: 4628.00, Decolonized Patient: 16330
Time: 4628.31, Decolonized Patient: 16397
Time: 4630.47, Decolonized Patient: 16348
Time: 4632.89, Decolonized Patient: 16382
Time: 4633.84, Decolonized Patient: 14343
Time: 4634.04, Decolonized Patient: 13981
Time: 4635.24, Decolonized Patient: 15505
Time: 4635.89, Decolonized Patient: 16269
Time: 4637.97, Decolonized Patient: 15586
Time: 4638.07, Decolonized Patient: 15456
Time: 4638.56, Decolonized Patient: 16187
Time: 4638.89, Decolonized Patient: 15410
Time: 4639.61, Decolonized Patient: 16303
Time: 4641.49, Decolonized Patient: 16130
Time: 4641.65, Decolonized Patient: 15168
Time: 4641.84, Decolonized Patient: 15167
Time: 4642.21, Decolonized Patient: 15842
Time: 4643.23, Decolonized Patient: 15457
Time: 4643.40, Decolonized Patient: 14915
Time: 4645.87, Decolonized Patient: 14581
Time: 4646.51, Decolonized Patient: 16145
Time: 4647.82, Decolonized Patient: 16425
Time: 4648.20, Decolonized Patient: 10713
Time: 4648.47, Decolonized Patient: 16424
Time: 4650.24, Decolonized Patient: 16449
Time: 4650.35, Decolonized Patient: 16472
Time: 4651.00, Decolonized Patient: 15840
Time: 4651.27, Decolonized Patient: 16139
Time: 4651.74, Decolonized Patient: 16062
Time: 4652.31, Decolonized Patient: 16435
Time: 4653.02, Decolonized Patient: 16554
Time: 4653.26, Decolonized Patient: 16453
Time: 4653.78, Decolonized Patient: 16040
Time: 4654.56, Decolonized Patient: 15546
Time: 4654.57, Decolonized Patient: 13404
Time: 4654.80, Decolonized Patient: 15717
Time: 4654.81, Decolonized Patient: 16088
Time: 4654.85, Decolonized Patient: 16512
Time: 4655.42, Decolonized Patient: 15873
Time: 4655.76, Decolonized Patient: 16483
Time: 4656.35, Decolonized Patient: 16388
Time: 4656.65, Decolonized Patient: 15761
Time: 4656.88, Decolonized Patient: 16358
Time: 4659.53, Decolonized Patient: 14522
Time: 4659.79, Decolonized Patient: 15952
Time: 4659.91, Decolonized Patient: 15805
Time: 4660.13, Decolonized Patient: 16570
Time: 4660.82, Decolonized Patient: 15962
Time: 4661.38, Decolonized Patient: 16534
Time: 4664.93, Decolonized Patient: 16215
Time: 4665.51, Decolonized Patient: 16083
Time: 4667.16, Decolonized Patient: 13724
Time: 4667.43, Decolonized Patient: 16536
Time: 4668.15, Decolonized Patient: 16529
Time: 4668.37, Decolonized Patient: 14345
Time: 4668.63, Decolonized Patient: 14351
Time: 4668.82, Decolonized Patient: 16298
Time: 4669.21, Decolonized Patient: 16422
Time: 4669.29, Decolonized Patient: 16561
Time: 4669.32, Decolonized Patient: 15967
Time: 4669.89, Decolonized Patient: 16066
Time: 4670.33, Decolonized Patient: 16295
Time: 4672.64, Decolonized Patient: 14465
Time: 4673.18, Decolonized Patient: 15687
Time: 4673.50, Decolonized Patient: 16502
Time: 4674.27, Decolonized Patient: 16528
Time: 4674.39, Decolonized Patient: 9358
Time: 4674.63, Decolonized Patient: 16413
Time: 4675.05, Decolonized Patient: 16517
Time: 4675.09, Decolonized Patient: 16037
Time: 4675.29, Decolonized Patient: 16490
Time: 4676.15, Decolonized Patient: 11881
Time: 4676.64, Decolonized Patient: 15150
Time: 4677.23, Decolonized Patient: 13152
Time: 4678.07, Decolonized Patient: 16457
Time: 4679.33, Decolonized Patient: 16567
Time: 4680.95, Decolonized Patient: 16598
Time: 4681.48, Decolonized Patient: 14270
Time: 4681.63, Decolonized Patient: 15737
Time: 4683.76, Decolonized Patient: 13801
Time: 4683.80, Decolonized Patient: 15435
Time: 4683.82, Decolonized Patient: 16333
Time: 4684.14, Decolonized Patient: 16405
Time: 4684.27, Decolonized Patient: 16478
Time: 4684.51, Decolonized Patient: 16256
Time: 4685.07, Decolonized Patient: 16641
Time: 4685.22, Decolonized Patient: 16433
Time: 4685.23, Decolonized Patient: 16493
Time: 4685.27, Decolonized Patient: 16548
Time: 4685.63, Decolonized Patient: 15360
Time: 4689.66, Decolonized Patient: 16328
Time: 4690.15, Decolonized Patient: 16350
Time: 4690.28, Decolonized Patient: 16666
Time: 4690.34, Decolonized Patient: 14896
Time: 4690.77, Decolonized Patient: 15671
Time: 4691.73, Decolonized Patient: 16466
Time: 4692.01, Decolonized Patient: 8924
Time: 4692.04, Decolonized Patient: 13420
Time: 4692.49, Decolonized Patient: 16552
Time: 4692.56, Decolonized Patient: 15529
Time: 4692.87, Decolonized Patient: 16662
Time: 4693.62, Decolonized Patient: 15651
Time: 4693.83, Decolonized Patient: 14394
Time: 4694.66, Decolonized Patient: 11311
Time: 4694.87, Decolonized Patient: 16668
Time: 4695.30, Decolonized Patient: 16431
Time: 4695.37, Decolonized Patient: 16207
Time: 4696.92, Decolonized Patient: 15856
Time: 4696.97, Decolonized Patient: 16633
Time: 4697.43, Decolonized Patient: 16458
Time: 4698.32, Decolonized Patient: 15824
Time: 4698.92, Decolonized Patient: 16459
Time: 4699.48, Decolonized Patient: 12538
Time: 4699.73, Decolonized Patient: 16666
Time: 4700.81, Decolonized Patient: 13172
Time: 4701.58, Decolonized Patient: 15076
Time: 4701.82, Decolonized Patient: 16293
Time: 4701.85, Decolonized Patient: 12316
Time: 4702.95, Decolonized Patient: 13482
Time: 4703.35, Decolonized Patient: 15804
Time: 4703.46, Decolonized Patient: 15769
Time: 4703.59, Decolonized Patient: 13744
Time: 4704.43, Decolonized Patient: 16636
Time: 4704.50, Decolonized Patient: 14421
Time: 4705.29, Decolonized Patient: 16717
Time: 4706.10, Decolonized Patient: 16686
Time: 4706.32, Decolonized Patient: 15928
Time: 4706.69, Decolonized Patient: 16721
Time: 4706.78, Decolonized Patient: 16766
Time: 4707.16, Decolonized Patient: 12923
Time: 4708.03, Decolonized Patient: 16408
Time: 4708.79, Decolonized Patient: 16305
Time: 4708.84, Decolonized Patient: 15913
Time: 4708.88, Decolonized Patient: 16706
Time: 4709.43, Decolonized Patient: 16419
Time: 4709.46, Decolonized Patient: 16506
Time: 4710.01, Decolonized Patient: 16692
Time: 4710.20, Decolonized Patient: 16027
Time: 4710.27, Decolonized Patient: 16685
Time: 4710.38, Decolonized Patient: 15121
Time: 4711.67, Decolonized Patient: 16344
Time: 4712.21, Decolonized Patient: 15893
Time: 4713.66, Decolonized Patient: 15966
Time: 4713.91, Decolonized Patient: 16242
Time: 4714.10, Decolonized Patient: 15186
Time: 4714.83, Decolonized Patient: 16562
Time: 4715.92, Decolonized Patient: 11642
Time: 4716.27, Decolonized Patient: 15398
Time: 4716.55, Decolonized Patient: 16353
Time: 4716.72, Decolonized Patient: 16333
Time: 4717.10, Decolonized Patient: 15589
Time: 4719.52, Decolonized Patient: 16503
Time: 4720.14, Decolonized Patient: 16642
Time: 4720.49, Decolonized Patient: 16510
Time: 4720.85, Decolonized Patient: 16703
Time: 4721.18, Decolonized Patient: 16287
Time: 4722.15, Decolonized Patient: 16433
Time: 4723.74, Decolonized Patient: 16095
Time: 4724.43, Decolonized Patient: 16510
Time: 4724.88, Decolonized Patient: 16761
Time: 4725.43, Decolonized Patient: 15572
Time: 4725.50, Decolonized Patient: 16078
Time: 4725.92, Decolonized Patient: 15700
Time: 4726.62, Decolonized Patient: 15278
Time: 4726.94, Decolonized Patient: 15624
Time: 4727.57, Decolonized Patient: 16618
Time: 4727.77, Decolonized Patient: 16752
